User Name,Profile link,Rating,Hotel Name
amitchhaperia,https://www.tripadvisor.in/Profile/amitchhaperia,3,Vikram Vintage Inn
Deepak Parashar,https://www.tripadvisor.in/Profile/deepak620,5,Vikram Vintage Inn
GlobeTrotting498377,https://www.tripadvisor.in/Profile/GlobeTrotting498377,4,Vikram Vintage Inn
tanmay garg,https://www.tripadvisor.in/Profile/tanmaymonika,4,Royal Heritage Hotel
Gaurav Chaudhary,https://www.tripadvisor.in/Profile/gauravems77,5,Royal Heritage Hotel
Aditi Sharma,https://www.tripadvisor.in/Profile/Aditisharmaa,5,Royal Heritage Hotel
Priya jain,https://www.tripadvisor.in/Profile/Prjain10,1,Royal Heritage Hotel
Kaiz_sm,https://www.tripadvisor.in/Profile/Kaiz_sm,3,Royal Heritage Hotel
Hemant,https://www.tripadvisor.in/Profile/Hrb07,5,Hotel Rio Grand
Achin Malik,https://www.tripadvisor.in/Profile/Achinmalik96,5,Hotel Rio Grand
Love,https://www.tripadvisor.in/Profile/Mydarkcoffee,5,Hotel Rio Grand
AnujChadha,https://www.tripadvisor.in/Profile/AnujChadha,5,Hotel Rio Grand
Anil,https://www.tripadvisor.in/Profile/Anildobaria,5,Hotel Rio Grand
Abhinav Batra,https://www.tripadvisor.in/Profile/a2batra,1,Jilling Terraces
Nicola P,https://www.tripadvisor.in/Profile/NicolaP3297,5,Jilling Terraces
PRIYANSHI B,https://www.tripadvisor.in/Profile/Daydream59940516959,5,Jilling Terraces
khaira s,https://www.tripadvisor.in/Profile/khairas10,5,Jilling Terraces
Vandy,https://www.tripadvisor.in/Profile/Malhotravandy,5,Jilling Terraces
Anuja_Agrawal,https://www.tripadvisor.in/Profile/Anuja5487,4,Bob's Place
Ankit Biyani,https://www.tripadvisor.in/Profile/Ankit_Biyani,5,Bob's Place
d123543,https://www.tripadvisor.in/Profile/d123543,5,Bob's Place
North House B,https://www.tripadvisor.in/Profile/shivendrag2013,3,Bob's Place
Essen2406,https://www.tripadvisor.in/Profile/Essen2406,5,Bob's Place
Janine P,https://www.tripadvisor.in/Profile/janinep978,5,Abbotsford
Marc Cronje,https://www.tripadvisor.in/Profile/birdguidemarc,5,Abbotsford
Charles G R,https://www.tripadvisor.in/Profile/CharlesGRaymond,5,Abbotsford
urvigupta,https://www.tripadvisor.in/Profile/urvigupta,5,Abbotsford
Vikas jain,https://www.tripadvisor.in/Profile/vikasjain2019,5,Abbotsford
Anamika P,https://www.tripadvisor.in/Profile/anamikamalakar21,5,Classic The Mall
Sumit,https://www.tripadvisor.in/Profile/summum76,5,Classic The Mall
Ravi B,https://www.tripadvisor.in/Profile/568ravib,4,Classic The Mall
Altuf,https://www.tripadvisor.in/Profile/altuf300,2,Classic The Mall
Ritesh G,https://www.tripadvisor.in/Profile/GoelJi,4,Classic The Mall
gauravyy89,https://www.tripadvisor.in/Profile/gauravyy89,4,Balaut Resort
Dronacharya D,https://www.tripadvisor.in/Profile/drondave32,4,Balaut Resort
Rohit K,https://www.tripadvisor.in/Profile/rohitsignet,5,Balaut Resort
SanjaySah,https://www.tripadvisor.in/Profile/sanjaysah74,5,Balaut Resort
Sachin A,https://www.tripadvisor.in/Profile/186sachina,5,Balaut Resort
AnimaRawat,https://www.tripadvisor.in/Profile/happyhues,5,The Earl's Court by Leisure Hotels
Anik Chowdhury,https://www.tripadvisor.in/Profile/anikchowdhury38,5,The Earl's Court by Leisure Hotels
ANUBHAV,https://www.tripadvisor.in/Profile/Anubhavvv123,4,The Earl's Court by Leisure Hotels
Aviral jain,https://www.tripadvisor.in/Profile/coolaviral07,5,The Earl's Court by Leisure Hotels
Akshay A,https://www.tripadvisor.in/Profile/918akshaya,5,The Earl's Court by Leisure Hotels
swarnaprabha k,https://www.tripadvisor.in/Profile/karswarna,3,Kedar Valley Resorts
ponnurangam,https://www.tripadvisor.in/Profile/amponnu2000,1,Kedar Valley Resorts
Vigneswari,https://www.tripadvisor.in/Profile/Vigneswari,5,Kedar Valley Resorts
ShyamSarkar,https://www.tripadvisor.in/Profile/ShyamSarkar,4,Kedar Valley Resorts
Arindam S,https://www.tripadvisor.in/Profile/774arindams,5,Kedar Valley Resorts
Ravinder Singh,https://www.tripadvisor.in/Profile/RavinderSinghYadav,3,The Golden Peak Hotel
PVK,https://www.tripadvisor.in/Profile/PVKHAN,4,The Golden Peak Hotel
Yatinder S,https://www.tripadvisor.in/Profile/yatinders2014,5,The Golden Peak Hotel
poonam_mahajan23,https://www.tripadvisor.in/Profile/poonam_mahajan23,5,The Golden Peak Hotel
Atul,https://www.tripadvisor.in/Profile/Goelatul99,5,The Golden Peak Hotel
saurabh thapa,https://www.tripadvisor.in/Profile/saurabhthapa108,5,SHIVAYA - The Home Within
Vachharajani Naishadh,https://www.tripadvisor.in/Profile/Dariyakhedu,4,Frozen Woods Resorts
Prateek G,https://www.tripadvisor.in/Profile/arprateekgupta,5,Frozen Woods Resorts
Deep Bhoj,https://www.tripadvisor.in/Profile/deepv_bhoj,5,Frozen Woods Resorts
Fahad Sarwar,https://www.tripadvisor.in/Profile/c2sarwar,5,Frozen Woods Resorts
Aditi S,https://www.tripadvisor.in/Profile/AditiS252,5,Frozen Woods Resorts
duvD,https://www.tripadvisor.in/Profile/duvD,3,Spring Leaf Resorts - The Pailaaag
Nehaa M,https://www.tripadvisor.in/Profile/NehaaM3,5,Spring Leaf Resorts - The Pailaaag
GK_Explore,https://www.tripadvisor.in/Profile/GK_Explore,4,Spring Leaf Resorts - The Pailaaag
gaurav y,https://www.tripadvisor.in/Profile/gauravy156,5,Spring Leaf Resorts - The Pailaaag
apporve g,https://www.tripadvisor.in/Profile/apporveg,5,Spring Leaf Resorts - The Pailaaag
M Lall,https://www.tripadvisor.in/Profile/724ml,5,The Orchard at Peora Estates
Diksha1990,https://www.tripadvisor.in/Profile/Diksha1990,4,The Orchard at Peora Estates
Neoma K,https://www.tripadvisor.in/Profile/Nkapoor2014,5,The Orchard at Peora Estates
Varun Vijay Singh,https://www.tripadvisor.in/Profile/Varuunn,5,The Orchard at Peora Estates
Samarth Masson,https://www.tripadvisor.in/Profile/Samarthmasson,5,The Orchard at Peora Estates
Navin J,https://www.tripadvisor.in/Profile/NavinJ10,5,Cottages At Village
Rhythm,https://www.tripadvisor.in/Profile/Rhythm98,5,Cottages At Village
Divyam,https://www.tripadvisor.in/Profile/divyam09,5,Cottages At Village
Yatin Tuteja,https://www.tripadvisor.in/Profile/yatinajju,5,Cottages At Village
sanchit arora,https://www.tripadvisor.in/Profile/sanchit917,1,Cottages At Village
Philiprlazaro,https://www.tripadvisor.in/Profile/Philiprlazaro303,5,Club Mahindra Naukuchiatal
apriyanka,https://www.tripadvisor.in/Profile/apriyanka,5,Club Mahindra Naukuchiatal
Chandrashekhar ... F,https://www.tripadvisor.in/Profile/chandrashekharsinghf,5,Club Mahindra Naukuchiatal
mindware,https://www.tripadvisor.in/Profile/mindware,3,Club Mahindra Naukuchiatal
UniversallyUday,https://www.tripadvisor.in/Profile/udayjena,1,Club Mahindra Naukuchiatal
Discover814973,https://www.tripadvisor.in/Profile/Discover814973,5,Lord Krishna Himalayan Hotel and Restaurant
Arun Kaushik,https://www.tripadvisor.in/Profile/ArunK1824,5,Lord Krishna Himalayan Hotel and Restaurant
Shashwat Krishna,https://www.tripadvisor.in/Profile/shash9104,5,Lord Krishna Himalayan Hotel and Restaurant
DBIDHURI,https://www.tripadvisor.in/Profile/DBIDHURI,5,Lord Krishna Himalayan Hotel and Restaurant
Amit S,https://www.tripadvisor.in/Profile/amits891,5,Lord Krishna Himalayan Hotel and Restaurant
Prashant242Mumbai,https://www.tripadvisor.in/Profile/Prashant242Mumbai,5,Oak Climbing Resort
Bipin Kalra,https://www.tripadvisor.in/Profile/bipinkalra123,5,Oak Climbing Resort
Gaurav,https://www.tripadvisor.in/Profile/Gaurav0369,5,Oak Climbing Resort
Subha C,https://www.tripadvisor.in/Profile/subhac,5,Oak Climbing Resort
Amit Singh,https://www.tripadvisor.in/Profile/Amit_manav,5,Oak Climbing Resort
Anita,https://www.tripadvisor.in/Profile/anita00131,5,The Kumaon Exotica
Vishal,https://www.tripadvisor.in/Profile/vkr183,5,The Kumaon Exotica
Sneha,https://www.tripadvisor.in/Profile/snehaSoul,5,The Kumaon Exotica
Prashant,https://www.tripadvisor.in/Profile/prashantpopli,5,The Kumaon Exotica
Rajesh,https://www.tripadvisor.in/Profile/rajukr8,5,The Kumaon Exotica
ishwarsherma3,https://www.tripadvisor.in/Profile/ishwarsherma3,3,Hotel Shivalik
Trail284999,https://www.tripadvisor.in/Profile/Trail284999,1,Hotel Shivalik
BKanseri,https://www.tripadvisor.in/Profile/BKanseri,4,Hotel Shivalik
Mobile29877979630,https://www.tripadvisor.in/Profile/Mobile29877979630,1,Hotel Shivalik
Achla,https://www.tripadvisor.in/Profile/Achla2202,5,Hotel Shivalik
YatriForever,https://www.tripadvisor.in/Profile/YatriForever,2,Hotel Himsagar
ghosal_rg,https://www.tripadvisor.in/Profile/ghosal_rg,1,Hotel Himsagar
CSuvro,https://www.tripadvisor.in/Profile/CSuvro,4,Hotel Himsagar
Saibal S,https://www.tripadvisor.in/Profile/saibals2016,5,Hotel Himsagar
chiragpawan,https://www.tripadvisor.in/Profile/chiragpawan,3,Hotel Himsagar
Nutrimon,https://www.tripadvisor.in/Profile/Nutrimon,4,Hotel Shikhar
bablu935,https://www.tripadvisor.in/Profile/bablu935,3,Hotel Shikhar
ashish aadhikari,https://www.tripadvisor.in/Profile/ashishvijaya,4,Hotel Shikhar
RAJENDRA884 PRASAD,https://www.tripadvisor.in/Profile/GuruGhummakad,4,Hotel Shikhar
Minu S,https://www.tripadvisor.in/Profile/609minus,4,Hotel Shikhar
dhanoriamehul1,https://www.tripadvisor.in/Profile/dhanoriamehul1,5,Brigadiers Cottage
Neha M,https://www.tripadvisor.in/Profile/NehaMisraM,5,Brigadiers Cottage
MD1,https://www.tripadvisor.in/Profile/bob2171,5,Brigadiers Cottage
sheenamw,https://www.tripadvisor.in/Profile/sheenamw,3,Brigadiers Cottage
Sandilya,https://www.tripadvisor.in/Profile/MVSandilya,5,Brigadiers Cottage
Rashi Gupta,https://www.tripadvisor.in/Profile/RASHIIGUPTA,5,Welcomhotel The Savoy
Ajay Singh,https://www.tripadvisor.in/Profile/Ajay_singhhh27,5,Welcomhotel The Savoy
Varun Bhardwaj,https://www.tripadvisor.in/Profile/Varun_bhardwajj,5,Welcomhotel The Savoy
saatvik2,https://www.tripadvisor.in/Profile/saatvik2,5,Welcomhotel The Savoy
priyanka t,https://www.tripadvisor.in/Profile/13rakeshkumar,5,Welcomhotel The Savoy
Narender,https://www.tripadvisor.in/Profile/Narenderpayal8999,5,Sterling Mussoorie
Manoj,https://www.tripadvisor.in/Profile/Manoj7008,5,Sterling Mussoorie
Uniyal,https://www.tripadvisor.in/Profile/Uniyalsaurabh,5,Sterling Mussoorie
Ajeet,https://www.tripadvisor.in/Profile/Ranaaeet,5,Sterling Mussoorie
Kumarrohan,https://www.tripadvisor.in/Profile/Kumarrohan123,5,Sterling Mussoorie
Poppadoc5748,https://www.tripadvisor.in/Profile/Poppadoc5748,5,Royal Orchid Fort Resort
Rushabh,https://www.tripadvisor.in/Profile/Rushabh234566,5,Royal Orchid Fort Resort
Sarabjeet,https://www.tripadvisor.in/Profile/Sarabjeet123678,5,Royal Orchid Fort Resort
Jai vardhan,https://www.tripadvisor.in/Profile/JaiVardhan56873,5,Royal Orchid Fort Resort
Veeraj Dhir,https://www.tripadvisor.in/Profile/Veeraj_dhir,5,Royal Orchid Fort Resort
Sonu P,https://www.tripadvisor.in/Profile/sonup403,5,Hotel SunGrace
Anmol Mehta,https://www.tripadvisor.in/Profile/millennialmusafir,5,Hotel SunGrace
Mr.Unknown,https://www.tripadvisor.in/Profile/Unknownhero12,5,Hotel SunGrace
Surbhi S,https://www.tripadvisor.in/Profile/SurbhiS17,5,Hotel SunGrace
Mohd S,https://www.tripadvisor.in/Profile/654mohds,5,Hotel SunGrace
Eleftheria P,https://www.tripadvisor.in/Profile/870eleftheriap,5,Pine Retreat
Voyage715826,https://www.tripadvisor.in/Profile/Voyage715826,5,Pine Retreat
Harsh Joshi,https://www.tripadvisor.in/Profile/harshjoshi16,4,Pine Retreat
Purnendu Shorey,https://www.tripadvisor.in/Profile/342purnendus,5,Pine Retreat
Divya Soman,https://www.tripadvisor.in/Profile/DivyaSomanRahul,5,Pine Retreat
prashantsoumiya,https://www.tripadvisor.in/Profile/prashantsoumiya,5,Hotel Highland
Disha Varma,https://www.tripadvisor.in/Profile/dishavarma,5,Hotel Highland
Mohit S,https://www.tripadvisor.in/Profile/Mohitpopo0512,5,Hotel Highland
Rupa,https://www.tripadvisor.in/Profile/844shans,5,Hotel Highland
Rizwan A,https://www.tripadvisor.in/Profile/567rizwana,5,Hotel Highland
Satvinder Singh,https://www.tripadvisor.in/Profile/Sst785,5,"Country Inn & Suites by Radisson, Mussoorie"
Krishna Negi,https://www.tripadvisor.in/Profile/Krishna5888,5,"Country Inn & Suites by Radisson, Mussoorie"
vergs,https://www.tripadvisor.in/Profile/vergs,4,"Country Inn & Suites by Radisson, Mussoorie"
Mandar D,https://www.tripadvisor.in/Profile/mandyinvincible,5,"Country Inn & Suites by Radisson, Mussoorie"
rmarkar,https://www.tripadvisor.in/Profile/rmarkar,4,"Country Inn & Suites by Radisson, Mussoorie"
Maulik Kapadia,https://www.tripadvisor.in/Profile/741maulikk,5,Hotel Vishnu Palace
Ashutosh D,https://www.tripadvisor.in/Profile/601ashutoshd,5,Hotel Vishnu Palace
Nitika1991,https://www.tripadvisor.in/Profile/Nitika1991,5,Hotel Vishnu Palace
Gaurav G,https://www.tripadvisor.in/Profile/gauravg669,5,Hotel Vishnu Palace
spsingh965,https://www.tripadvisor.in/Profile/spsingh965,5,Hotel Vishnu Palace
ChandraBallabh,https://www.tripadvisor.in/Profile/ChandraBallabh,5,"The Sylverton, Mussoorie"
Sejal Jain,https://www.tripadvisor.in/Profile/Sejal28,1,"The Sylverton, Mussoorie"
sarthak0419,https://www.tripadvisor.in/Profile/sarthak0419,4,"The Sylverton, Mussoorie"
Rishi Gupta,https://www.tripadvisor.in/Profile/rgupta89,1,"The Sylverton, Mussoorie"
Raja Chatterjee,https://www.tripadvisor.in/Profile/Rajachatterjee85,5,"The Sylverton, Mussoorie"
SashMumbai,https://www.tripadvisor.in/Profile/SashMumbai,4,JW Marriott Mussoorie Walnut Grove Resort & Spa
ShefaliSH,https://www.tripadvisor.in/Profile/ShefaliSH,4,JW Marriott Mussoorie Walnut Grove Resort & Spa
Naman malik,https://www.tripadvisor.in/Profile/venom_4388,5,JW Marriott Mussoorie Walnut Grove Resort & Spa
Paras,https://www.tripadvisor.in/Profile/Pashi2487,5,JW Marriott Mussoorie Walnut Grove Resort & Spa
ARMumbai,https://www.tripadvisor.in/Profile/ARMumbai,5,JW Marriott Mussoorie Walnut Grove Resort & Spa
Pallabi,https://www.tripadvisor.in/Profile/PALLABI08,5,Jharipani Castle
Sangram S,https://www.tripadvisor.in/Profile/SangramSoni,5,Jharipani Castle
Ritu Maheshwari,https://www.tripadvisor.in/Profile/Ritu0512,5,Jharipani Castle
thechoosytraveler,https://www.tripadvisor.in/Profile/thechoosytraveler,4,Jharipani Castle
ShwetaShriyan,https://www.tripadvisor.in/Profile/ShwetaShriyan,4,Jharipani Castle
Payel R,https://www.tripadvisor.in/Profile/payel1193,5,"Hotel Nand Residency, Mussoorie"
singhzz,https://www.tripadvisor.in/Profile/singhzz,5,"Hotel Nand Residency, Mussoorie"
vivek t,https://www.tripadvisor.in/Profile/vivekt470,5,"Hotel Nand Residency, Mussoorie"
Nikhil Bansal,https://www.tripadvisor.in/Profile/Neverstopexploring19,5,"Hotel Nand Residency, Mussoorie"
Rocky,https://www.tripadvisor.in/Profile/rockyrisky,4,"Hotel Nand Residency, Mussoorie"
Vinod M,https://www.tripadvisor.in/Profile/VinodM487,4,"Amatra Dunsvirk Court, Mussoorie"
sachin,https://www.tripadvisor.in/Profile/6222sachin,5,"Amatra Dunsvirk Court, Mussoorie"
Subarna Ghoshal,https://www.tripadvisor.in/Profile/MuseMotif,5,"Amatra Dunsvirk Court, Mussoorie"
Prateek S,https://www.tripadvisor.in/Profile/283prateeks,5,"Amatra Dunsvirk Court, Mussoorie"
Tarun,https://www.tripadvisor.in/Profile/Tarun355456755677646,5,"Amatra Dunsvirk Court, Mussoorie"
Kiran pande,https://www.tripadvisor.in/Profile/Kiranpande1245,5,Club Mahindra Mussoorie
Geeta,https://www.tripadvisor.in/Profile/Geeta2627,4,Club Mahindra Mussoorie
Varun N,https://www.tripadvisor.in/Profile/Compass275065,5,Club Mahindra Mussoorie
Kritika V,https://www.tripadvisor.in/Profile/146kritikav,1,Club Mahindra Mussoorie
Saroj R,https://www.tripadvisor.in/Profile/sarojr803,1,Club Mahindra Mussoorie
Abhinavkk,https://www.tripadvisor.in/Profile/Abhinakk,5,Hotel Crystal Palace by Sea Hawk Mussoorie
Hotel,https://www.tripadvisor.in/Profile/Vkumar86907,5,Hotel Crystal Palace by Sea Hawk Mussoorie
Gaurav K,https://www.tripadvisor.in/Profile/GauravK1694,5,Hotel Crystal Palace by Sea Hawk Mussoorie
Ashwani,https://www.tripadvisor.in/Profile/ASHWANIAS09,1,Hotel Crystal Palace by Sea Hawk Mussoorie
Aditya nagar,https://www.tripadvisor.in/Profile/Adityanagar7,5,Hotel Crystal Palace by Sea Hawk Mussoorie
bhaskar75,https://www.tripadvisor.in/Profile/bhaskar75,5,Mosaic Hotel Mussoorie
Sanchit Sahni,https://www.tripadvisor.in/Profile/sanchitssahni,4,Mosaic Hotel Mussoorie
Sakshi_253,https://www.tripadvisor.in/Profile/Sakshi_253,2,Mosaic Hotel Mussoorie
nidhi,https://www.tripadvisor.in/Profile/nidhichadha,5,Mosaic Hotel Mussoorie
Rachana,https://www.tripadvisor.in/Profile/Varac19,5,Mosaic Hotel Mussoorie
Sumeendranath R,https://www.tripadvisor.in/Profile/SumeendranathR,5,Wildflower Cottage
Shivani,https://www.tripadvisor.in/Profile/shivani99999,5,Wildflower Cottage
Surinder,https://www.tripadvisor.in/Profile/Desiwoman,5,Wildflower Cottage
Munish Kumar bhalla,https://www.tripadvisor.in/Profile/munish_bhalla1,5,Wildflower Cottage
SalariaShivam132,https://www.tripadvisor.in/Profile/shivamfz16,5,Wildflower Cottage
Ruza S,https://www.tripadvisor.in/Profile/ruzas2017,1,Amara The High Walls
Sarvesh,https://www.tripadvisor.in/Profile/Sarvesh_Tripathi,5,Amara The High Walls
SGZZ13,https://www.tripadvisor.in/Profile/SGZZ13,2,Amara The High Walls
Prasanta P,https://www.tripadvisor.in/Profile/PrasantaP_12,2,Amara The High Walls
karan,https://www.tripadvisor.in/Profile/karant274,2,Amara The High Walls
Vasundhra jain,https://www.tripadvisor.in/Profile/vasundhraj90,5,Hotel Himalayan Club
palak27,https://www.tripadvisor.in/Profile/palak27,5,Hotel Himalayan Club
Albert Das,https://www.tripadvisor.in/Profile/ADJR123,5,Hotel Himalayan Club
Sightseer368547,https://www.tripadvisor.in/Profile/Sightseer368547,4,Hotel Himalayan Club
Ram,https://www.tripadvisor.in/Profile/Krishanram6789,1,Hotel Himalayan Club
Amit Kumar,https://www.tripadvisor.in/Profile/Amitdas7k,3,Hotel The Kedar Dev's
lizardflower,https://www.tripadvisor.in/Profile/lizardflower,4,Hotel The Kedar Dev's
daffodils1921,https://www.tripadvisor.in/Profile/daffodils1921,4,Hotel The Kedar Dev's
Sam R,https://www.tripadvisor.in/Profile/samrL9735XN,1,Hotel The Kedar Dev's
PSinha2402,https://www.tripadvisor.in/Profile/PSinha2402,5,Hotel The Kedar Dev's
Tanmay,https://www.tripadvisor.in/Profile/simplyheaven_Sep2019,5,GMVN Tourist Bungalow Badrinath Devlok
Uma,https://www.tripadvisor.in/Profile/UmaNatarajan15,5,GMVN Tourist Bungalow Badrinath Devlok
Govind R,https://www.tripadvisor.in/Profile/govindrajv,3,GMVN Tourist Bungalow Badrinath Devlok
Somnath,https://www.tripadvisor.in/Profile/Footonwheels,5,GMVN Tourist Bungalow Badrinath Devlok
Shuba Padmanabhan,https://www.tripadvisor.in/Profile/Shubasri123,5,GMVN Tourist Bungalow Badrinath Devlok
Pawan S,https://www.tripadvisor.in/Profile/652pawans,5,Garhawal Mandal Vikas Nigam Hotel
Vmjrskyxlhxmhx,https://www.tripadvisor.in/Profile/VIJAY_123xlhculculc,2,Garhawal Mandal Vikas Nigam Hotel
debasis2k,https://www.tripadvisor.in/Profile/debasis2k,5,Garhawal Mandal Vikas Nigam Hotel
201411pp,https://www.tripadvisor.in/Profile/201411pp,4,Garhawal Mandal Vikas Nigam Hotel
Sujit Kumar Sarkar,https://www.tripadvisor.in/Profile/sujitkumarsarkar1953,4,Garhawal Mandal Vikas Nigam Hotel
Sundareswaran  T,https://www.tripadvisor.in/Profile/sundareswarant,4,Hotel Narayan Palace
ToffeeTour,https://www.tripadvisor.in/Profile/ToffeeTour,3,Hotel Narayan Palace
MilindK27,https://www.tripadvisor.in/Profile/MilindK27,4,Hotel Narayan Palace
gkv2014,https://www.tripadvisor.in/Profile/gkv2014,3,Hotel Narayan Palace
Venkateswar,https://www.tripadvisor.in/Profile/Venkateswar,5,Hotel Narayan Palace
Vandana sharma,https://www.tripadvisor.in/Profile/Vsn98,1,Jagirdar Guest House
SANJIB K,https://www.tripadvisor.in/Profile/SANJIBK47,1,Jagirdar Guest House
Murli Manohar P,https://www.tripadvisor.in/Profile/MurliManoharP2,1,Jagirdar Guest House
royalescape,https://www.tripadvisor.in/Profile/royalescape,4,Dwarikesh
Prakash,https://www.tripadvisor.in/Profile/ppn81,5,Dwarikesh
vrushali101,https://www.tripadvisor.in/Profile/vrushali101,3,Dwarikesh
Amit Kulkarni,https://www.tripadvisor.in/Profile/Amitkulkarni80,4,Dwarikesh
SRI RAM T,https://www.tripadvisor.in/Profile/SRIRAMT_13,4,Dwarikesh
Geoffrey R,https://www.tripadvisor.in/Profile/GeoffreyR430,5,New Snow Crest Hotel
Shilpi M,https://www.tripadvisor.in/Profile/909shilpim,5,New Snow Crest Hotel
Ankit Daga,https://www.tripadvisor.in/Profile/DAGANKIT,5,New Snow Crest Hotel
S B Khare,https://www.tripadvisor.in/Profile/sbkhare,4,New Snow Crest Hotel
MyIndiaPilgrimage,https://www.tripadvisor.in/Profile/MyIndiaPilgrimage,4,New Snow Crest Hotel
drabinashpanda,https://www.tripadvisor.in/Profile/drabinashpanda,4,GMVN Tourist Bungalow Badrinath
sanjoy68,https://www.tripadvisor.in/Profile/sanjoy68,4,GMVN Tourist Bungalow Badrinath
Sheshadri B,https://www.tripadvisor.in/Profile/SheshadriB4,4,GMVN Tourist Bungalow Badrinath
premraji,https://www.tripadvisor.in/Profile/premraji,5,GMVN Tourist Bungalow Badrinath
Anirban,https://www.tripadvisor.in/Profile/Anirban0302,3,GMVN Tourist Bungalow Badrinath
MNG1994,https://www.tripadvisor.in/Profile/MNG1994,3,Nar Narayan Guest House
Sangita Das,https://www.tripadvisor.in/Profile/sangita2409,5,Badriville Resort
Ankit M,https://www.tripadvisor.in/Profile/ankitm457,5,Badriville Resort
Ken S,https://www.tripadvisor.in/Profile/Whipsnadelion,3,Badriville Resort
Mani M,https://www.tripadvisor.in/Profile/ManiM635,5,Badriville Resort
574chetanm,https://www.tripadvisor.in/Profile/574chetanm,4,Badriville Resort
devdas1954,https://www.tripadvisor.in/Profile/devdas1954,3,Sarovar Portico Badrinath
asiahand1,https://www.tripadvisor.in/Profile/asiahand1,3,Sarovar Portico Badrinath
Kaushik_Basu_1969,https://www.tripadvisor.in/Profile/Kaushik_Basu_1969,4,Sarovar Portico Badrinath
RadhikaAcharya,https://www.tripadvisor.in/Profile/RadhikaAcharya,3,Sarovar Portico Badrinath
Sunil Dhawan,https://www.tripadvisor.in/Profile/Sunilpta,4,Sarovar Portico Badrinath
Varunban,https://www.tripadvisor.in/Profile/Varunban,5,Camp Ghangharia
garifly,https://www.tripadvisor.in/Profile/garifly,4,Camp Ghangharia
Amit_Sengupta,https://www.tripadvisor.in/Profile/Amit_Sengupta,3,Camp Ghangharia
Prasun J,https://www.tripadvisor.in/Profile/146prasunj,5,TAG Resorts Queens Meadows
Pradeep D,https://www.tripadvisor.in/Profile/434pradeepd,5,TAG Resorts Queens Meadows
raghavs,https://www.tripadvisor.in/Profile/raghav2701,5,TAG Resorts Queens Meadows
vinay p,https://www.tripadvisor.in/Profile/PuniaV,5,TAG Resorts Queens Meadows
Sandeep Y,https://www.tripadvisor.in/Profile/SandeepY271,4,TAG Resorts Queens Meadows
Abhishek,https://www.tripadvisor.in/Profile/LucknowKebabi,3,WelcomHeritage Windsor Lodge
Piyush P,https://www.tripadvisor.in/Profile/PiyushP19,5,WelcomHeritage Windsor Lodge
Satya S,https://www.tripadvisor.in/Profile/SatyaS321,5,WelcomHeritage Windsor Lodge
devjani56,https://www.tripadvisor.in/Profile/devjani56,5,WelcomHeritage Windsor Lodge
Saurabh K,https://www.tripadvisor.in/Profile/skadakia,2,WelcomHeritage Windsor Lodge
Jyoti Sapra,https://www.tripadvisor.in/Profile/Satinder123,5,Xomotel Ranikhet Heights
ramya2205,https://www.tripadvisor.in/Profile/ramya2205,5,Xomotel Ranikhet Heights
Deepika,https://www.tripadvisor.in/Profile/Deepika1608,5,Xomotel Ranikhet Heights
paragkohli,https://www.tripadvisor.in/Profile/paragkohli,1,Xomotel Ranikhet Heights
Rupesh U,https://www.tripadvisor.in/Profile/RupeshU15,4,Xomotel Ranikhet Heights
Pathfinder826235,https://www.tripadvisor.in/Profile/Pathfinder826235,5,OYO 22602 Hotel Richmond Hills
Neha G,https://www.tripadvisor.in/Profile/nehag2018,5,OYO 22602 Hotel Richmond Hills
Rahul T,https://www.tripadvisor.in/Profile/RahulT313,5,OYO 22602 Hotel Richmond Hills
hageserge,https://www.tripadvisor.in/Profile/hageserge,4,OYO 22602 Hotel Richmond Hills
s0madhar,https://www.tripadvisor.in/Profile/s0madhar,4,OYO 22602 Hotel Richmond Hills
Ashish Singh,https://www.tripadvisor.in/Profile/Singhashish2892,4,Cosmos Himalayan Villas
Archana Kar,https://www.tripadvisor.in/Profile/Archenemy27,5,Cosmos Himalayan Villas
Saurabh B,https://www.tripadvisor.in/Profile/Saurabh_reeja,5,Cosmos Himalayan Villas
Tejas Mehta,https://www.tripadvisor.in/Profile/TejasM61,5,Cosmos Himalayan Villas
Deeptesh B,https://www.tripadvisor.in/Profile/deepteshb,5,Cosmos Himalayan Villas
Deepak Sharma,https://www.tripadvisor.in/Profile/Deename,5,Hi Five Cottages
Gauravaryan1986,https://www.tripadvisor.in/Profile/Gauravaryan1986,5,Hi Five Cottages
Relax328481,https://www.tripadvisor.in/Profile/Relax328481,5,Hi Five Cottages
Manish S,https://www.tripadvisor.in/Profile/manishs724,5,Hi Five Cottages
Swati G,https://www.tripadvisor.in/Profile/554swatig,4,Hi Five Cottages
happy_truth,https://www.tripadvisor.in/Profile/happy_truth,5,Mahadeva Village Home Stay
Leela S,https://www.tripadvisor.in/Profile/LeelaS76,5,Mahadeva Village Home Stay
vikrant c,https://www.tripadvisor.in/Profile/454vikrantc,5,Mahadeva Village Home Stay
Sanjeev Tandon,https://www.tripadvisor.in/Profile/sanjeev_tandon,5,Mahadeva Village Home Stay
Pawan P,https://www.tripadvisor.in/Profile/PapsyDelhi,5,Mahadeva Village Home Stay
chayacrevan,https://www.tripadvisor.in/Profile/chayacrevan,4,Open View Estate
Sumit,https://www.tripadvisor.in/Profile/sumitsoral,5,Open View Estate
ChicLifeByte,https://www.tripadvisor.in/Profile/chiclifebyte,5,Open View Estate
